,artist_name,album_name,release_date,total_tracks
15,Torreblanca,Cómo No Acordarme,2020-09-10,1
16,Torreblanca,Danza Rosa,2020-09-10,1
17,Torreblanca,La Vida Online,2020-04-25,1
18,Pere George,Arrullo (Stay In Your House Remix),2020-04-24,1
19,Torreblanca,Rosario De Dulces,2020-03-12,1
0,Yotuel,Suerte,2013-11-04,10
1,JENCARLOS,Sueño,2023-04-06,1
2,Yotuel,Maquillage,2022-07-22,1
3,Yotuel,Lambo En Varadero (Feat. Emily Estefan),2022-05-20,1
4,La Ramona,Te Tengo Y No Te Tengo,2022-03-25,1
5,Yotuel,Gps,2022-02-03,1
6,Moncho Chavea,Rakata (Remix),2021-09-02,1
7,Moncho Chavea,Rakata,2021-06-18,1
8,Yotuel,Juntos Somos Más,2021-06-03,1
9,Yotuel,Madre,2021-05-09,1
10,Yotuel,Patria Y Vida,2021-02-16,1
11,Yotuel,Rebelde,2021-01-08,1
12,Cristian Castro,La Culpa,2020-12-18,1
13,Yotuel,Me Gusta,2013-09-10,1
14,Various Artists,No Pares Perreo 2023 Vol. 4,2023-01-09,30
15,Various Artists,Dale Fuego Raggaeton 2023 Vol. 2,2023-01-09,30
16,Various Artists,Navidad De Fiesta,2022-12-19,30
17,Various Artists,Vamos De Paseo,2022-08-05,60
18,Various Artists,Radio Reggeaton,2022-08-03,30
19,Various Artists,Exitos De Verano,2022-08-01,45
0,Matisse,Así De Enamorados,2022-05-27,8
1,Matisse,Tres,2020-11-27,9
2,Matisse,Por Tu Bien,2017-11-17,12
3,Matisse,Sube (Summer Edition),2016-07-08,17
4,Matisse,Sube,2015-06-09,11
5,Matisse,Sube (Versión Deluxe),2015-06-09,15
6,Matisse,Así Nacieron,2015-04-28,8
7,Matisse,Ando Bien Agusto,2023-04-28,1
8,Migrantes,Cobarde (Cumbialada),2023-04-26,1
9,Matisse,Héroe,2023-02-17,1
10,Matisse,Te Vale Madre,2022-11-11,1
11,Josue Alaniz,Las Calles De La Roma,2022-09-30,1
13,Matisse,Más Muerto Que Vivo,2022-07-22,1
14,Matisse,Un Nuevo Amor,2022-04-01,1
15,Matisse,Como Lo Hice Yo,2021-09-10,1
16,Matisse,¿Por Qué No Te Olvido?,2021-07-30,1
17,Matisse,Malo,2021-05-21,1
18,Matisse,De Pies A Cabeza,2021-04-09,1
19,Matisse,Lo Más Romántico De,2021-02-10,6
0,Vicentico,El Pozo Brillante,2021-05-21,11
1,Vicentico,Último Acto,2014-11-11,18
2,Vicentico,Vicentico 5,2012-09-25,11
3,Vicentico,Vicentico Solo Un Momento En Vivo,2012-02-06,13
4,Vicentico,Solo Un Momento,2010-09-28,12
7,Vicentico,Hits 2002 - 2008,2008-05-13,15
8,Vicentico,Los Pájaros,2006-10-24,10
11,Vicentico,Los Rayos,2004,12
12,Vicentico,Vicentico,2003-02-20,12
14,David Lebón,Esperando Nacer,2022-04-01,1
15,Poncho,Colgado En Las Alturas,2021-12-10,1
16,Santiago Motorizado,Tonto Corazón,2021-09-10,1
18,Vicentico,Cuando Salga,2020-09-18,1
19,Gepe,Confía,2020-07-31,1
0,Alejandro Sanz,Sanz,2021-12-09,10
1,Alejandro Sanz,#Lagira De #Eldisco,2019-12-05,24
2,Alejandro Sanz,#Eldisco,2019-04-04,10
3,Alejandro Sanz,+ Es + (El Concierto / En Directo En El Estadio Vicente Calderón / 2017),2017-12-08,13
4,Alejandro Sanz,Más: 20 Aniversario,2017-05-18,45
5,Alejandro Sanz,Sirope Vivo,2016-01-08,25
8,Alejandro Sanz,Sirope,2015-08-25,14
11,Alejandro Sanz,La Música No Se Toca En Vivo,2013-01-01,14
12,Alejandro Sanz,La Música No Se Toca,2012-01-01,16
16,Alejandro Sanz,La Música No Se Toca (Deluxe),2012-01-01,17
18,Alejandro Sanz,La Música No Se Toca (Versão Portuguesa),2012-01-01,15
19,Alejandro Sanz,Paraiso Express,2009-11-10,12
0,Ha*Ash,Haashtag,2022-09-02,11
1,Ha*Ash,"Ha-Ash ""En Vivo""",2019-12-06,22
2,Ha*Ash,30 De Febrero,2017-12-01,12
3,Ha*Ash,30 De Febrero (Track By Track Comentary),2017-12-01,12
4,Ha*Ash,Ha-Ash Primera Fila - Hecho Realidad,2016-03-04,24
7,Ha*Ash,Primera Fila - Hecho Realidad (Track By Track Commentary),2014-11-11,14
8,Ha*Ash,A Tiempo,2012-03-20,14
9,Ha*Ash,Habitación Doble,2008-07-29,11
10,Ha*Ash,Mundos Opuestos,2005,13
11,Ha*Ash,Ha-Ash,2003-04-07,10
12,Arthur Hanlon,Lo Aprendí De Ti,2022-11-23,1
13,Ha*Ash,Serías Tú,2022-05-06,1
14,Ha*Ash,Mejor Que Te Acostumbres,2022-04-21,1
15,Ha*Ash,Vencer El Pasado,2021-07-16,1
16,Ha*Ash,The Unforgiven,2021-07-13,1
18,MYA,Fuiste Mía,2021-02-25,1
19,Ha*Ash,Lo Más Romántico De,2021-02-10,6
0,Maluma,The Love & Sex Tape (Deluxe Edition),2022-08-19,11
1,Maluma,The Love & Sex Tape,2022-06-10,8
2,Jennifer Lopez,Marry Me (Original Motion Picture Soundtrack),2022-02-04,13
3,Maluma,#7Dj (7 Días En Jamaica),2021-01-28,7
4,Maluma,Papi Juancho,2020-08-21,22
5,Maluma,11:11,2019-05-17,16
6,Maluma,F.A.M.E.,2018-05-18,15
7,Maluma,"Pretty Boy, Dirty Boy",2015-10-30,16
8,Maluma,Pb.Db. The Mixtape,2015-03-06,9
9,Maluma,Magia,2012-08-07,17
10,Jowell & Randy,Copas,2023-03-30,1
11,Maluma,"Diablo, Qué Chimba",2023-03-23,1
12,Maluma,La Reina,2023-03-09,1
13,Maluma,La Fórmula,2023-02-01,1
14,Nicki Minaj,Tukoh Taka (Official Fifa Fan Festival™Anthem),2022-11-18,1
15,The Rudeboyz,Ojalá,2022-10-20,1
16,Maluma,Junio,2022-09-29,1
17,Anitta,El Que Espera,2022-08-11,1
18,Yandel,Nunca Y Pico,2022-06-23,1
19,Maluma,Nos Comemos Vivos,2022-06-09,1
0,Mœnia,2En1,2017-02-17,24
1,Mœnia,Fantom,2016,12
2,Mœnia,Fm,2012-11-13,13
3,Mœnia,Rock Latino,2012-06-26,14
5,Mœnia,En Eléctrico,2009-06-06,14
6,Mœnia,Singles,2007-02-08,20
7,Mœnia,Solar,2006-01-01,12
8,Mœnia,Hits Live,2005-11-22,24
9,Kabah,Súper Héroes Del Pop,2005-01-01,14
10,Mœnia,Stereo Hits,2005,10
11,Mœnia,Televisor,2003,11
12,Mœnia,Le Modulor,2001-01-24,10
13,Mœnia,Moenia Exitos,2001-01-01,8
14,Mœnia,Solo Para Fanaticos,2001-01-01,13
15,Mœnia,Serie Sensacional,2000-11-14,8
16,Mœnia,Adicion,1999-01-01,12
17,Mœnia,Moenia Mixes,1998-01-01,12
18,Mœnia,Moenia,1997-07-22,12
0,Natalia Jiménez,"México De Mi Corazón, Vol. 2",2021-09-10,15
1,Natalia Jiménez,México De Mi Corazón,2019-08-30,15
2,Natalia Jiménez,Homenaje A La Gran Señora,2016-12-09,12
3,Natalia Jiménez,Creo En Mi,2015-03-17,11
4,Natalia Jiménez,Natalia Jiménez,2011-06-20,12
5,Gran Sur,Te Extraño,2023-02-10,1
6,Natalia Jiménez,Mi Ego (Versión Pop),2022-05-27,1
7,Natalia Jiménez,Mi Ego,2021-09-09,1
8,Natalia Jiménez,Qué Bueno Es Tenerte,2021-04-30,1
9,Arthur Hanlon,Cielo Rojo,2021-03-26,1
10,Natalia Jiménez,El Lado Izquierdo De La Cama,2020-03-20,1
11,Leo Dan,Cuando Un Amor Se Va (En Vivo),2020-03-18,1
12,Natalia Jiménez,Blanca Navidad (Versión Mariachi),2019-12-07,1
13,Natalia Jiménez,O Holy Night,2019-12-07,1
14,Natalia Jiménez,Santa Baby,2019-12-07,1
15,Yuri,Una Mentira Más,2019-08-23,1
16,Natalia Jiménez,El Color De Tus Ojos,2019-08-16,1
17,Natalia Jiménez,El Destino,2019-08-09,1
18,Natalia Jiménez,Nunca Es Tarde,2019-03-08,1
19,Natalia Jiménez,Algo Brilla En Mi (Feat. Maluma) [Remix],2015-07-24,1
0,Sin Bandera,Frecuencia,2022-05-06,10
1,Camila,4 Latidos Tour - En Vivo,2019-03-29,24
2,Sin Bandera,"Primera Fila Acústico ""Una Última Vez - Encore""",2017-02-24,12
3,Sin Bandera,Una Última Vez (Delux Edition),2016-06-10,12
4,Sin Bandera,Sólo Para Mujeres,2014-08-05,14
5,Sin Bandera,Mis Favoritas,2012-03-13,14
6,Sin Bandera,Pasado,2006,10
7,Sin Bandera,Mañana,2005-11-18,13
8,Sin Bandera,Sin Bandera,2003-11-21,12
9,Sin Bandera,De Viaje,2003-10-01,16
11,Sin Bandera,Cuando Te Vuelva A Ver,2022-04-26,1
12,Sin Bandera,Dime Que Sí,2022-02-18,1
13,Sin Bandera,Ahora Sé,2021-11-12,1
14,Sin Bandera,Lo Más Romántico De,2021-02-10,6
15,Sin Bandera,Te Quiero,2018-05-02,1
16,Sin Bandera,Una Última Vez,2016-02-05,5
17,Sin Bandera,En Ésta No,2016-01-08,1
18,Sin Bandera,Mientes Tan Bien,2004-03-01,4
19,Andres De Leon,Y Llegaste Tú,2000-11-03,1
0,Hello Seahorse!,Disco Estimulante,2020-01-10,10
1,Hello Seahorse!,Hello Seahorse! 10 Años (En Vivo),2017-03-10,12
2,Hello Seahorse!,Arunima,2012-10-16,12
3,Hello Seahorse!,"Lejos, No Tan Lejos",2010-08-24,12
4,Hello Seahorse!,Lejos. No Tan Lejos,2010-01-01,12
5,Hello Seahorse!,Hello Seahorse! Edición Bestial,2009-10-29,15
6,Hello Seahorse!,Bestia,2009-05-19,10
7,Hello Seahorse!,Hoy A Las Ocho,2008-11-11,11
8,Hello Seahorse!,...And The Jellyfish Parade,2006-01-01,10
9,Hello Seahorse!,No Te Vayas Al Bosque,2022-06-10,1
10,Hello Seahorse!,Recuerdos: Arunima 10 Años,2022-06-10,5
11,Hello Seahorse!,Recuerdos 2020,2021-12-03,6
12,Hello Seahorse!,Sólo Recuerda,2021-11-12,1
13,Hello Seahorse!,"Remixes Estimulantes, Vol. 2",2021-08-06,5
14,Hello Seahorse!,"Remixes Estimulantes, Vol. 1",2021-05-07,5
15,Hello Seahorse!,Música,2020-07-24,1
16,Hello Seahorse!,Mujer,2019-11-08,1
17,Hello Seahorse!,Dominó,2019-07-26,1
18,Hello Seahorse!,Incendio,2019-03-01,1
19,Hello Seahorse!,Son,2018-08-09,1
0,Mon Laferte,1940 Carmen,2021-10-29,10
1,Mon Laferte,Seis,2021-04-09,14
2,Mon Laferte,"Sola Con Mis Monstruos (En Vivo, Desde El Lunario Del Auditorio Nacional)",2020-01-31,18
3,Mon Laferte,Norma,2018-11-09,10
4,Mon Laferte,La Trenza (Deluxe),2017-11-10,15
5,Mon Laferte,La Trenza,2017-04-28,11
6,Mon Laferte,Mon Laferte (Vol. 1/ Edicion Especial),2016-03-18,19
7,Mon Laferte,Mon Laferte (Vol. 1),2015-08-21,11
8,Mon Laferte,Tornasol,2013-01-07,14
9,Mon Laferte,Desechable,2011-06-23,10
10,Juan Gabriel,He Venido A Pedirte Perdón,2022-11-09,1
11,iLe,Traguito,2022-09-15,1
12,Mon Laferte,Aunque Te Mueras Por Volver (Versión Video),2022-07-22,1
13,Mon Laferte,Npr’S Tiny Desk Live (Home) Concert,2022-04-08,4
14,Adan Jodorowsky,Aline,2022-03-31,1
15,Nicki Nicole,Pensamos,2021-10-20,1
16,Mon Laferte,Algo Es Mejor,2021-10-01,1
17,Mon Laferte,Nothing Else Matters,2021-09-10,1
19,Mon Laferte,Spotify Singles,2021-08-25,2
0,Paty Cantú,La Mexicana,2021-02-26,11
2,Paty Cantú,#333 (Edición Deluxe),2018-10-19,29
3,Paty Cantú,#333,2018-05-25,16
4,Paty Cantú,Drama Queen En Vivo (En Vivo Desde Auditorio Nacional/ 2013),2014-01-01,22
5,Paty Cantú,Corazón Bipolar (Edición Especial),2013-01-01,22
7,Paty Cantú,Corazón Bipolar,2012-01-01,12
8,Paty Cantú,Afortunadamente No Eres Tu (Edición Especial),2011-01-01,10
9,Paty Cantú,Afortunadamente No Eres Tu,2010-01-01,12
11,Paty Cantú,Afortunadamente No Eres Tú (Edición Especial),2010,17
12,Paty Cantú,Me Quedo Sola,2008-01-01,10
13,Paty Cantú,Feliz Breakup,2023-04-20,1
14,Motel,En El Alma,2023-03-31,1
15,SER,El Anillo Y Vos,2023-02-14,1
16,2000s POP TOUR,Déjame Ir (En Vivo),2023-02-03,1
17,2000s POP TOUR,Afortunadamente No Eres Tú (En Vivo),2023-01-27,1
18,VADHIR,Que Pasaría,2022-11-04,1
19,Paty Cantú,Mi Película,2022-10-13,1
0,Luis Humberto Navejas,Te Quiero Tal Como Eres,2022-07-01,1
1,La Marisoul,Rocket Man (From Amsterdam Soundtrack),2022-05-27,1
2,Meme del Real,Azul,2021-03-12,2
3,Meme del Real,Todo Va A Estar Bien,2016-04-04,1
4,Meme del Real,No Puedo Parar,2015-01-19,1
5,Various Artists,Cita En El Almuerzo,2023-01-28,21
6,Various Artists,Dale Fuego Rock Vol. 5,2023-01-26,25
7,Various Artists,No Pares Rock Vol. 4,2023-01-25,25
8,Various Artists,Vacaciones En Diciembre,2022-12-02,30
9,Various Artists,Christmas Rockeras Vol. 1,2022-12-02,25
10,Various Artists,Rock Tenebroso Vol. 1,2022-10-28,25
11,Various Artists,Alternativo Diferente Latino,2022-10-21,32
12,Various Artists,Lunes Cheveres,2022-08-26,30
13,Various Artists,Nada Es Igual,2022-08-03,30
14,Various Artists,Verano De Locura Rock Vol. 5,2022-07-29,24
15,Various Artists,Alternativo Para Las Buenas Vibras,2022-07-26,30
16,Various Artists,Gourmet Sonoro Rock Vol. 1,2022-07-13,24
17,Various Artists,Rock Latino Candente Vol. 4,2022-03-14,24
18,Various Artists,Cursi Latin Rock Vol. 4,2022-03-09,24
19,Various Artists,Rock Latino Pachanguero Vol. 2,2022-02-28,24
0,Franco De Vita,Libre,2016-10-14,14
1,Franco De Vita,Personalidad,2015-03-24,17
2,Franco De Vita,Sólo Para Mujeres,2014-08-05,15
3,Franco De Vita,Franco De Vita Vuelve En Primera Fila,2013-11-12,24
4,Franco De Vita,Franco De Vita En Primera Fila,2011-05-30,18
5,Franco De Vita,Simplemente La Verdad,2009-04-16,15
7,Franco De Vita,Stop + Algo Más,2007-08-30,15
8,Franco De Vita,Franco De Vita & Ilan Chester En Concierto (En Vivo),2007-01-02,15
9,Franco De Vita,Mil Y Una Historias,2006-09-26,27
10,Franco De Vita,Stop,2004-04-28,9
11,Franco De Vita,Segundas Partes También Son Buenas,2002-01-01,12
12,Franco De Vita,Sus Mejores Exitos,2000,15
13,Franco De Vita,20Th Anniversary,1999-09-28,15
14,Franco De Vita,Nada Es Igual,1999-07-06,11
15,Franco De Vita,Fuera De Este Mundo,1996,11
16,Franco De Vita,Al Norte Del Sur,1994-11-01,11
17,Franco De Vita,"10 Años, Vol. 1",1994-04-06,11
18,Franco De Vita,Fantasia,1993-11-01,10
19,Franco De Vita,Voces A Mi Alrededor,1993,11
0,OV7,En Vivo,2015-08-21,30
1,OV7,A Tu Lado,2013-11-05,14
3,OV7,Forever 7,2012-04-17,12
4,OV7,Ov7 Desde El Palacio De Los Deportes,2011-10-18,21
5,OV7,Ov7 Primera Fila,2010-09-28,14
6,OV7,10 De Colección,2007-06-19,10
7,OV7,7 Latidos,2002-03-11,15
8,OV7,Ov7 En Directo Rush,2001-06-14,18
9,OV7,Cd00,2000-06-29,13
10,OV7,Punto,1997,20
11,OV7,Si Es Amor,2023-04-27,1
12,OV7,Quédate,2023-02-16,1
13,OV7,Lo Mejor De Ov7,2007-06-29,20
14,Various Artists,Un Año Más,2020-12-30,1
15,90´s Pop Tour,"90'S Pop Tour, Vol. 3 (En Vivo)",2019-03-29,38
16,90´s Pop Tour,"90'S Pop Tour, Vol.2 (En Vivo)",2018-04-20,30
17,90´s Pop Tour,90'S Pop Tour (En Vivo) [Deluxe Edition],2017-07-07,45
18,JEANS,20 Años - En Vivo,2016-10-14,23
19,JEANS,Sólo Vivo Para Ti (Vivo Para Ti) (Feat. Ov7) [20 Años - En Vivo],2016-09-09,1
0,Juan Gabriel,Los Dúo 3,2022-11-11,14
1,Juan Gabriel,Los Dúo - Colección Completa (Vol. 1 + Vol. 2),2022-08-22,32
2,Juan Gabriel,50 Años De Ser El Divo De Juárez,2021-11-05,63
3,Juan Gabriel,Siempre En Mi Mente,2017-09-15,36
4,Juan Gabriel,"Hoy, Mañana Y Siempre",2016-11-04,20
5,Juan Gabriel,Mis Rancheras Queridas,2016-11-04,20
6,Juan Gabriel,2En1,2016-09-30,23
7,Juan Gabriel,Hasta Que Te Conocí,2016-06-07,15
8,Juan Gabriel,Los Dúo 2,2015-12-04,16
9,José José,Frente A Frente,2015-04-07,10
10,Juan Gabriel,"Mis Duetos, Mis Amigos, Mis Canciones",2015-03-03,18
11,Juan Gabriel,Los Dúo,2015-02-03,10
12,Juan Gabriel,Los Dúo (Deluxe),2015-02-03,16
13,Juan Gabriel,"Mis 40 En Bellas Artes (En Vivo Desde Bellas Artes, México/ 2013/ Parte 1)",2015-01-13,19
14,Juan Gabriel,"Mis 40 En Bellas Artes (En Vivo Desde Bellas Artes, México/ 2013/ Parte 2)",2015-01-13,10
15,Juan Gabriel,Mis Número 1... 40 Aniversario,2014-08-05,20
16,Juan Gabriel,Lo Mejor En Bellas Artes - 40 Aniversario,2014-06-10,15
17,Juan Gabriel,"Mis 40 En Bellas Artes (En Vivo Desde Bellas Artes, México/ 2013)",2014-01-01,29
18,Juan Gabriel,Juan Gabriel Canta Las Canciones De Su Película En Esta Primavera,2013-07-22,10
19,Juan Gabriel,Bailando,2012-04-24,14
0,Los Acústicos,La Oreja De Van Gogh (Acoustic Home Sessions),2023-03-31,7
1,La Oreja de Van Gogh,Esencial La Oreja De Van Gogh,2021-06-04,30
2,La Oreja de Van Gogh,Un Susurro En La Tormenta,2020-09-18,11
3,La Oreja de Van Gogh,El Planeta Imaginario,2016-11-04,12
4,La Oreja de Van Gogh,Primera Fila,2013-10-28,15
5,La Oreja de Van Gogh,Cometas Por El Cielo En Directo Desde América,2012-09-18,15
6,La Oreja de Van Gogh,Cometas Por El Cielo,2011-09-13,12
8,La Oreja de Van Gogh,Nuestra Casa A La Izquierda Del Tiempo,2009-10-20,12
9,La Oreja de Van Gogh,A Las Cinco En El Astoria,2008-09-30,12
10,La Oreja de Van Gogh,Guapa,2007-04-09,15
11,La Oreja de Van Gogh,Mas Guapa,2006,26
12,La Oreja de Van Gogh,París,2004-05-10,12
13,La Oreja de Van Gogh,La Oreja De Van Gogh En Directo,2004-04-19,18
14,La Oreja de Van Gogh,Lo Que Te Conte Mientras Te Hacias La Dormida,2003,15
15,La Oreja de Van Gogh,El Viaje De Copperpot,2000-11-21,12
17,La Oreja de Van Gogh,Dile Al Sol,1999-09-27,12
0,Paulina Rubio,Deseo (Edición Especial),2019-04-11,15
1,Paulina Rubio,Deseo,2018-09-13,11
2,Paulina Rubio,2En1,2017-02-17,26
3,Paulina Rubio,Pau Factor,2013-01-01,13
4,Paulina Rubio,Bravísima!,2012-01-01,17
5,Paulina Rubio,Brava!,2011-01-01,11
8,Paulina Rubio,Gran City Pop,2009-01-01,12
11,Paulina Rubio,Gran City Pop (Edited Version),2009-01-01,11
12,Paulina Rubio,Gran City Pop (International Regular Deluxe Version),2009-01-01,13
13,Paulina Rubio,Gran Pop Hits,2009-01-01,30
14,Paulina Rubio,Celebridades,2008-01-01,15
15,Paulina Rubio,Serie Verde- Paulina Rubio,2007-01-01,10
16,Paulina Rubio,Gran Disco Mini Precio - Ananda,2006-01-01,13
17,Paulina Rubio,Mio- Paulina Y Sus Exitos,2006-01-01,20
18,Paulina Rubio,Paulina Remixes,2006-01-01,12
19,Paulina Rubio,Ananda,2006-01-01,14
0,Carlos Vives,Escalona Nunca Se Había Grabado Así,2023-04-18,13
1,Carlos Vives,El Club De Los Graves (Banda Sonora Original),2023-02-22,12
2,Carlos Vives,Cumbiana Ii,2022-05-13,14
3,Carlos Vives,"Kogi Sessions, Vol. 1 (Cumbiana Remixes)",2021-08-09,14
4,Carlos Vives,Cumbiana,2020-05-22,10
5,Carlos Vives,Vives,2017-11-10,18
6,Carlos Vives,Carlos Vives + Amigos Desde El Estadio El Campín De Bogotá,2016-12-09,16
7,Carlos Vives,Más + Corazón Profundo Tour: En Vivo Desde La Bahía De Santa Marta,2015-08-07,15
8,Carlos Vives,Spotify Sessions,2014-12-02,5
9,Carlos Vives,Más + Corazón Profundo,2014-05-13,14
10,Carlos Vives,Corazón Profundo,2013-04-21,11
11,Carlos Vives,Corazón Profundo (Versión Deluxe),2013-04-21,16
12,Carlos Vives,Clasicos De La Provincia Ii,2009-09-29,15
13,Carlos Vives,El Rock De Mi Pueblo,2004-08-31,12
15,Carlos Vives,Coleccion De Oro,2002-06-18,15
16,Carlos Vives,Dejame Entrar,2001-11-06,11
18,Carlos Vives,El Amor De Mi Tierra,1999-10-19,11
0,Shiadanni,Stellar,2023-05-01,1
1,Shiadanni,Latin Renaissance,2023-03-22,1
2,Shiadanni,Facing The Mirror,2022-06-09,6
3,Shiadanni,Velvet World,2022-05-25,1
4,Shiadanni,Penny Pills,2022-04-06,1
5,Shiadanni,Kitty Mama,2019-06-28,1
7,Shiadanni,Turn On My Brain,2019-04-05,1
9,Shiadanni,Plumas,2017-06-16,1
10,Shiadanni,Tan Alto Te Tenía,2016-11-11,1
11,Shiadanni,Jamás,2016-07-08,1
12,Shiadanni,Tu Tristeza,2016-03-11,1
13,Shiadanni,Yo Siempre Me Voy - Single,2013-02-28,1
14,Shiadanni,Mi Ilusión - Single,2013-01-01,1
0,Yuridia,Pa' Luego Es Tarde,2022-10-20,14
1,Yuridia,Primera Fila (En Vivo),2017-11-24,17
2,Yuridia,La Voz De Un Ángel,2016-09-14,16
3,Yuridia,6,2016-01-22,20
5,Yuridia,Lo Esencial De Yuridia,2013-04-16,14
7,Yuridia,Para Mí,2011-12-13,11
8,Yuridia,Nada Es Color De Rosa,2009-11-17,12
9,Yuridia,Yuridia (Remixes),2008-06-24,10
10,Yuridia,Entre Mariposas,2007,13
11,Yuridia,Habla El Corazón,2006-10-27,10
14,Yuridia,Qué Agonía,2022-10-20,1
15,Yuridia,¿Y Qué Tal Si Funciona?,2022-07-26,1
16,Yuridia,Me Hace Tanto Bien,2022-07-08,3
17,Yuridia,¿Con Qué Se Pega Un Corazón?,2022-06-03,1
18,Yuridia,"Y Tú, ¿Qué Ganas?",2022-04-29,1
19,Chucho Rivas,Como Tú,2021-05-14,1
0,Fonseca,Viajante,2022-04-27,10
1,Fonseca,Agustín,2018-10-26,16
2,Fonseca,Homenaje (A La Música De Diomedes Díaz),2015-10-02,12
3,Fonseca,+Conexión,2015,18
4,Fonseca,Fonseca Sinfónico Con La Orquesta Sinfónica Nacional De Colombia,2014-06-24,14
5,Fonseca,Ilusión,2012-07-17,16
6,Fonseca,Gratitud Edición Especial,2010-06-06,19
7,Fonseca,Gratitud,2008-01-01,15
10,Fonseca,Gratitud (Microsoft Exclusive),2008-01-01,14
11,Fonseca,Corazón,2005-05-01,14
12,Fonseca,Fonseca,2005-01-02,12
13,Fonseca,Si Tú Me Quieres,2023-04-20,1
14,Fonseca,Volvámonos A Enamorar,2022-08-19,1
15,Mocedades,Canta Charango,2022-07-29,1
16,Fonseca,Háblame Bajito,2022-01-27,1
17,Fonseca,2005,2021-10-07,1
18,Fonseca,Tú 1Ero,2021-07-07,1
19,Superlitio,Perdóname,2021-06-25,1
0,Pablo Alborán,La Cuarta Hoja (Extended Version),2023-01-31,39
1,Pablo Alborán,La Cuarta Hoja,2022-12-01,11
2,Pablo Alborán,Vértigo,2020-12-11,17
3,Pablo Alborán,Prometo (Edición Especial),2018-11-30,26
4,Pablo Alborán,Prometo,2017-11-17,16
6,Pablo Alborán,Terral,2016-06-10,18
9,Pablo Alborán,Terral (Version Française),2014,12
10,Pablo Alborán,Tanto,2012-11-06,11
11,Pablo Alborán,Tanto [Edición Especial],2012-11-02,15
12,Pablo Alborán,En Acústico,2012-06-19,17
13,Pablo Alborán,Tanto (Edición Premium),2012,17
14,Pablo Alborán,Tanto (Nueva Edición),2012,12
15,Pablo Alborán,En Acústico (En Directo),2011-11-15,17
16,Pablo Alborán,Pablo Alboran,2011-02-01,13
17,Pablo Alborán,Pablo Alboran (Deluxe),2011-02-01,15
18,Pablo Alborán,Ave De Paso (Con Ana Mena),2022-11-30,1
19,Pablo Alborán,Amigos (Con Maria Becerra),2022-11-10,1
0,Los Daniels,Serpientes Y Escaleras,2021-01-29,10
1,Los Daniels,Universo Paraíso,2018-09-07,12
2,Los Daniels,Mooddanza,2018-02-19,13
3,Los Daniels,Se Renta Cuarto Para Señoritas,2018-02-19,9
4,Los Daniels,Inmortal,2016-08-19,10
5,Los Daniels,Amanecer,2013-04-16,38
6,Los Daniels,A Casa,2011-06-21,19
8,Javier Sólo,Campo De Minas,2022-05-06,1
10,Javier Sólo,Héroes Y Villanos,2021-10-01,1
12,Los Daniels,Y Vuelvo A Existir,2020-12-18,1
13,Los Daniels,Fluir,2020-09-04,1
14,Los Daniels,La Despedida,2020-05-25,1
15,Los Daniels,Déjame,2020-02-21,1
16,Los Daniels,Buscando Canciones (Versión Mariachi),2019-08-09,1
17,Los Daniels,Culpables,2019-07-12,1
18,Los Daniels,Ya No Sigas Corazón,2019-06-14,1
0,CD9,1.0,2018-03-23,18
1,CD9,3/4,2017-11-17,13
2,CD9,Revolution,2016-11-11,29
3,CD9,Evolution,2016-03-18,15
4,CD9,Cd9,2015-05-25,21
5,CD9,Cd9 (Love & Live Edition [Reempaque]),2015-02-10,20
6,CD9,Cd9 (Love & Live Edition [Spotify Exclusive]),2015-02-10,19
8,Twin Melody,Fondo De Pantalla,2018-10-26,1
9,CD9,Prohibido (Remix),2018-05-25,1
10,CD9,No Le Hablen De Amor (Remix) (Feat. Juhn),2017-08-11,1
11,CD9,.5,2017-07-14,5
12,Sweet California,Vuelves,2016-11-11,1
13,CD9,Get Dumb (Feat. Crayon Pop) [English Version],2016-08-24,1
14,CD9,Get Dumb (Feat. Crayon Pop) [K - Mex Version],2016-08-24,1
15,CD9,Para Siempre (All The Way) (Feat. Abraham Mateo),2015-04-07,1
16,CD9,Para Siempre (All The Way) (Feat. Abraham Mateo) [En Vivo],2015-04-07,1
17,CD9,The Party (Remix),2013-12-17,8
18,Music Room 29,Navidad Infantil 2021 (Streaming),2021-12-10,25
19,Sweet California,Hits Reloaded,2019-12-06,23
0,Alvaro Soler,Magia,2021-07-09,13
2,Alvaro Soler,Mar De Colores (Versión Extendida),2019-05-10,18
4,Alvaro Soler,Eterno Agosto,2016-07-15,22
6,Alvaro Soler,Candela (Dastic Remix),2022-11-25,3
7,Macaco,A Tu Manera (Feat. Ky-Mani Marley),2022-10-13,1
8,Alvaro Soler,Candela,2022-08-26,1
9,Alvaro Soler,Barcelona Session,2022-07-22,6
10,Alvaro Soler,Solo Para Ti (Noel Holler Remix),2022-07-01,2
11,Alvaro Soler,Solo Para Ti,2022-04-22,1
12,Alvaro Soler,A Contracorriente,2022-01-14,1
14,Ray Dalton,Manila,2021-10-15,1
15,Baby K,Non Dire Una Parola,2021-09-10,1
16,Alvaro Soler,Mañana,2021-07-02,2
18,Alvaro Soler,Summer Vibes 2021,2021-06-18,6
19,Alvaro Soler,Si Te Vas,2021-05-21,2
0,Bunbury,Flamingos Xx Aniversario,2022-11-18,39
1,Bunbury,Curso De Levitación Intensivo,2020-12-11,10
2,Bunbury,Posible,2020-05-29,10
